STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     1420;19620202;   5;   -0.5;   5.5;   5.0; 1007.00;   91.00;-999;    2.3;   -4.0;   -5.1;-999;   1.1;   8;    1.800;   4;eor
     1420;19620203;   5;   -2.0;   4.7;   2.7; 1013.00;   89.00;-999;    1.7;   -6.8;  -12.1;-999;   1.0;   8;    4.500;   2;eor
     1420;19620204;   5;    1.2;   6.1;   8.0; 1009.90;   94.00;-999;    1.7;   -2.0;   -3.6;-999;   8.3;   1;    0.000;   0;eor
     1420;19620205;   5;    5.6;   6.5;   5.7; 1003.60;   71.00;-999;    9.7;    1.0;   -0.1;-999;   1.8;   1;    4.500;   0;eor
     1420;19620206;   5;    3.6;   7.3;   8.0; 1011.20;   93.00;-999;    4.6;    1.0;   -1.1;-999;   0.3;   1;    0.100;   0;eor
     1420;19620207;   5;    6.5;   8.4;   8.0;  997.80;   88.00;-999;    7.8;    4.4;    3.9;-999;   0.1;   1;    0.000;   0;eor
     1420;19620208;   5;    6.0;   7.9;   7.0;  999.80;   84.00;-999;    8.8;    3.7;   -1.0;-999;   1.3;   1;    1.500;   0;eor
     1420;19620209;   5;    0.1;   4.7;   3.3; 1016.20;   73.00;-999;    6.0;   -2.5;   -4.6;-999;   0.0;   0;    5.100;   0;eor
     1420;19620210;   5;   -0.6;   4.4;   2.7; 1017.80;   76.00;-999;    6.9;   -5.4;   -8.2;-999;   0.0;   1;    7.000;   0;eor
     1420;19620211;   5;    1.5;   5.1;   6.3; 1019.10;   73.00;-999;    7.2;   -2.7;   -5.6;-999;   0.0;   1;    7.700;   0;eor
     1420;19620212;   5;    6.3;   7.6;   8.0;  996.80;   81.00;-999;    7.3;   -2.3;   -6.0;-999;  25.1;   8;    0.000;   0;eor
     1420;19620213;   5;    1.5;   6.1;   7.7;  980.00;   89.00;-999;    7.7;    0.1;   -0.1;-999;   4.9;   8;    1.900;   2;eor
     1420;19620214;   5;    0.4;   5.3;   6.7;  993.10;   85.00;-999;    3.4;   -0.9;   -1.5;-999;   0.3;   7;    1.900;   0;eor
     1420;19620215;   5;   -0.2;   4.3;   6.3; 1012.30;   73.00;-999;    2.5;   -4.5;   -5.7;-999;   3.9;   8;    6.600;   0;eor
     1420;19620216;   5;    5.2;   6.9;   7.7;  998.00;   81.00;-999;    7.4;   -0.4;   -1.0;-999;   3.5;   1;    0.000;   4;eor
     1420;19620217;   5;    2.8;   5.9;   7.0; 1006.60;   79.00;-999;    6.7;    0.8;    1.3;-999;   4.3;   8;    1.700;   0;eor
     1420;19620218;   5;    3.8;   6.0;   7.0; 1017.20;   76.00;-999;    5.0;    0.5;   -0.3;-999;   0.0;   8;    2.700;   0;eor
     1420;19620219;   5;    4.8;   6.4;   8.0; 1015.60;   76.00;-999;    6.3;    2.8;    0.6;-999;   0.0;   0;    0.000;   0;eor
     1420;19620220;   5;    4.9;   6.4;   7.7; 1015.10;   74.00;-999;    7.5;    2.7;    1.8;-999;   0.0;   0;    0.000;   0;eor
     1420;19620221;   5;    3.6;   5.2;   3.0; 1017.00;   65.00;-999;    7.9;    1.2;   -1.7;-999;   0.0;   0;   10.000;   0;eor
     1420;19620222;   5;    0.0;   3.9;   7.0; 1019.90;   63.00;-999;    2.2;   -0.9;   -4.2;-999;   0.0;   7;    1.200;   0;eor
     1420;19620223;   5;   -1.6;   3.5;   5.0; 1019.80;   63.00;-999;    1.8;   -3.3;   -4.4;-999;   0.0;   0;    7.200;   0;eor
     1420;19620224;   5;   -0.4;   4.1;   7.3; 1009.00;   70.00;-999;    1.4;   -2.8;   -4.5;-999;   0.0;   7;    3.100;   0;eor
     1420;19620225;   5;   -3.8;   3.1;   7.0; 1002.80;   66.00;-999;   -0.1;   -4.8;   -4.3;-999;   0.0;   7;    3.200;   0;eor
     1420;19620226;   5;   -1.5;   3.6;   6.7;  999.00;   68.00;-999;    1.3;   -5.4;   -6.6;-999;   0.0;   0;    5.400;   0;eor
     1420;19620227;   5;   -1.0;   4.1;   4.3;  999.10;   71.00;-999;    3.5;   -4.2;   -6.0;-999;   0.0;   0;    4.100;   0;eor
     1420;19620228;   5;    0.0;   4.5;   4.7;  994.30;   75.00;-999;    3.6;   -4.3;   -6.1;-999;   0.0;   0;    7.700;   0;eor
     1420;19620301;   5;    0.4;   5.3;   8.0;  995.10;   84.00;-999;    1.0;   -0.3;   -1.8;-999;   0.4;   7;    0.000;   0;eor
     1420;19620302;   5;    0.0;   5.3;   8.0;  991.90;   87.00;-999;    1.5;   -1.1;   -1.4;-999;   0.1;   7;    0.700;   0;eor
     1420;19620303;   5;   -0.4;   4.7;   7.3;  987.60;   78.00;-999;    3.3;   -2.0;   -4.4;-999;   0.7;   7;    2.800;   0;eor
     1420;19620304;   5;   -0.4;   5.7;   8.0;  978.40;   96.00;-999;    0.0;   -2.6;   -5.7;-999;  11.2;   7;    0.000;   1;eor
     1420;19620305;   5;    0.7;   5.6;   8.0;  981.80;   87.00;-999;    1.7;   -0.6;   -0.9;-999;   1.4;   8;    0.000;   5;eor
     1420;19620306;   5;   -0.2;   4.3;   6.7; 1002.30;   69.00;-999;    1.7;   -1.2;   -2.4;-999;   0.0;   0;    8.900;   4;eor
     1420;19620307;   5;   -3.4;   3.7;   1.0; 1012.20;   79.00;-999;    2.5;   -9.0;  -12.8;-999;   0.0;   0;    6.900;   3;eor
     1420;19620308;   5;    0.4;   3.3;   5.0; 1006.00;   56.00;-999;    5.1;   -6.0;  -10.1;-999;   0.0;   1;    5.200;   0;eor
     1420;19620309;   5;    3.3;   4.9;   7.0;  996.40;   65.00;-999;    7.0;   -0.5;   -2.7;-999;   0.0;   1;    2.600;   0;eor
     1420;19620310;   5;    7.3;   7.9;   7.3;  993.00;   79.00;-999;   11.6;    2.4;    1.4;-999;   0.0;   1;    0.000;   0;eor
     1420;19620311;   5;    7.0;   8.4;   7.7;  992.60;   83.00;-999;   10.0;    2.0;    1.1;-999;   0.0;   1;    0.000;   0;eor
     1420;19620312;   5;    1.2;   5.5;   6.0;  993.80;   77.00;-999;    6.3;   -0.4;    3.6;-999;   0.1;   7;    0.800;   0;eor
     1420;19620313;   5;   -3.6;   3.6;   2.7; 1003.60;   77.00;-999;    1.2;   -5.0;   -8.0;-999;   1.7;   7;    5.600;   0;eor
     1420;19620314;   5;   -2.0;   4.5;   7.3; 1005.60;   87.00;-999;    1.8;   -8.4;  -12.0;-999;   2.7;   7;    1.700;   0;eor
     1420;19620315;   5;   -1.8;   4.3;   3.7; 1006.40;   79.00;-999;    3.8;   -6.8;  -13.1;-999;   0.1;   7;    4.400;   2;eor
     1420;19620316;   5;   -1.4;   3.9;   2.7; 1012.60;   72.00;-999;    2.6;   -6.4;  -10.0;-999;   0.0;   7;    7.900;   0;eor
     1420;19620317;   5;   -0.7;   4.3;   5.0; 1011.90;   75.00;-999;    2.5;   -4.6;   -8.6;-999;   0.0;   7;    1.200;   0;eor
     1420;19620318;   5;    0.0;   4.1;   4.7; 1008.80;   68.00;-999;    4.1;   -3.2;   -6.8;-999;   0.0;   0;    7.300;   0;eor
     1420;19620319;   5;   -1.2;   3.2;   2.7; 1006.70;   62.00;-999;    4.4;   -6.6;   -9.9;-999;   0.0;   0;    8.300;   0;eor
     1420;19620320;   5;   -0.9;   3.3;   1.0; 1002.20;   61.00;-999;    6.7;   -8.2;  -11.1;-999;   0.0;   0;    9.200;   0;eor
     1420;19620321;   5;    1.5;   3.9;   4.3;  996.70;   60.00;-999;    7.8;   -6.2;   -9.3;-999;   0.0;   0;    8.400;   0;eor
     1420;19620322;   5;    2.0;   3.7;   1.3;  994.70;   55.00;-999;    6.8;   -2.8;   -4.6;-999;   0.0;   0;   10.400;   0;eor
     1420;19620323;   5;    2.0;   3.3;   2.3;  996.20;   51.00;-999;    7.0;   -5.3;   -9.0;-999;   0.0;   0;   10.800;   0;eor
     1420;19620324;   5;    1.8;   3.9;   1.0; 1004.80;   59.00;-999;    8.2;   -5.4;   -9.8;-999;   0.0;   0;   10.900;   0;eor
     1420;19620325;   5;   -0.1;   3.5;   1.0; 1006.30;   56.00;-999;    7.1;   -3.9;   -4.8;-999;   0.0;   0;   11.600;   0;eor
     1420;19620326;   5;    3.1;   4.8;   4.7;  996.00;   67.00;-999;   10.2;   -7.8;  -11.7;-999;   1.7;   1;    5.500;   0;eor
     1420;19620327;   5;    5.1;   6.9;   7.0;  989.60;   78.00;-999;    9.6;    1.7;    1.4;-999;   0.6;   1;    1.200;   0;eor
     1420;19620328;   5;    4.4;   5.3;   6.7;  996.40;   62.00;-999;    9.3;    1.0;    1.9;-999;   5.8;   1;    5.700;   0;eor
     1420;19620329;   5;    7.9;   9.9;   8.0;  984.20;   94.00;-999;   11.4;    1.1;   -2.6;-999;  15.1;   1;    0.100;   0;eor
     1420;19620330;   5;   11.3;  12.4;   8.0;  976.70;   93.00;-999;   12.8;    8.0;    7.4;-999;  22.5;   1;    0.000;   0;eor
     1420;19620331;   5;    6.0;   6.7;   7.0;  983.90;   71.00;-999;   13.3;    4.0;    4.4;-999;   0.1;   8;    2.300;   0;eor
     1420;19620401;   5;    6.4;   6.0;   6.0;  997.10;   63.00;-999;   10.3;    1.9;   -1.0;-999;   1.0;   1;    6.200;   0;eor
     1420;19620402;   5;    8.2;   6.5;   6.3; 1001.00;   64.00;-999;   10.9;    3.6;    2.9;-999;   2.1;   1;    3.500;   0;eor
     1420;19620403;   5;    9.8;   7.6;   5.3;  989.50;   65.00;-999;   17.4;    2.7;   -1.3;-999;   2.5;   1;    5.900;   0;eor
     1420;19620404;   5;    7.8;   8.0;   7.3;  981.40;   75.00;-999;   10.7;    5.1;    5.5;-999;   3.4;   1;    4.300;   0;eor
     1420;19620405;   5;    6.3;   7.6;   6.7;  975.10;   78.00;-999;    9.4;    4.6;    2.5;-999;   6.9;   1;    2.600;   0;eor
     1420;19620406;   5;    5.2;   6.4;   6.0;  994.40;   72.00;-999;    7.5;    2.9;    2.6;-999;   0.3;   1;    0.700;   0;eor
     1420;19620407;   5;    5.8;   7.2;   7.7; 1003.20;   81.00;-999;    7.4;    0.5;    1.9;-999;   2.5;   1;    0.600;   0;eor
     1420;19620408;   5;    7.8;   7.7;   7.0;  994.70;   69.00;-999;   11.6;    5.3;    5.0;-999;   1.6;   1;    1.700;   0;eor
     1420;19620409;   5;    6.4;   6.7;   6.0; 1001.90;   68.00;-999;   10.3;    3.1;    3.5;-999;   2.1;   1;    5.500;   0;eor
     1420;19620410;   5;    5.2;   6.8;   3.3; 1008.80;   77.00;-999;   10.5;   -0.9;   -3.7;-999;   0.0;   1;    9.600;   0;eor
     1420;19620411;   5;    7.0;   6.8;   4.3; 1007.90;   71.00;-999;   12.8;   -2.3;   -5.1;-999;   0.0;   0;    5.000;   0;eor
     1420;19620412;   5;    8.2;   8.9;   7.7; 1005.60;   82.00;-999;   11.8;    0.1;   -2.4;-999;   1.9;   1;    0.500;   0;eor
     1420;19620413;   5;    5.4;   5.9;   5.3; 1007.00;   65.00;-999;   10.0;    3.1;    2.9;-999;   0.2;   8;    7.700;   0;eor
     1420;19620414;   5;    4.0;   6.3;   3.7; 1005.90;   76.00;-999;    8.6;    0.9;   -1.3;-999;   0.1;   1;    4.400;   0;eor
     1420;19620415;   5;    7.4;   7.3;   7.7; 1000.20;   71.00;-999;   11.1;    3.0;    1.4;-999;   4.6;   1;    1.200;   0;eor
     1420;19620416;   5;    5.3;   7.1;   7.0; 1000.30;   77.00;-999;   10.6;    3.5;    4.7;-999;   1.5;   1;    3.700;   0;eor
     1420;19620417;   5;    9.6;   7.6;   8.0;  995.20;   66.00;-999;   15.0;    1.5;   -1.3;-999;   0.0;   1;    1.800;   0;eor
     1420;19620418;   5;   14.6;  11.5;   7.0;  993.00;   69.00;-999;   22.9;    7.6;    4.9;-999;   0.0;   0;    2.200;   0;eor
     1420;19620419;   5;   13.2;  10.4;   5.0; 1003.50;   67.00;-999;   19.4;    9.4;    5.9;-999;   0.0;   1;    6.700;   0;eor
     1420;19620420;   5;   11.8;  12.4;   5.7; 1003.20;   87.00;-999;   16.0;    7.2;    3.7;-999;   2.8;   1;    0.600;   0;eor
     1420;19620421;   5;   15.2;  11.9;   6.3; 1003.10;   73.00;-999;   23.1;    5.4;    4.1;-999;   0.0;   0;    7.400;   0;eor
     1420;19620422;   5;   17.9;  13.5;   4.0; 1002.80;   68.00;-999;   24.5;    9.2;    6.5;-999;   0.0;   0;    8.100;   0;eor
     1420;19620423;   5;   18.0;  11.9;   1.7; 1002.80;   58.00;-999;   25.8;   12.2;   10.5;-999;   0.0;   0;   11.800;   0;eor
     1420;19620424;   5;   17.8;  10.9;   1.7; 1008.40;   58.00;-999;   27.0;    7.7;    4.4;-999;   0.0;   0;   12.200;   0;eor
     1420;19620425;   5;   19.8;  13.2;   3.7; 1011.50;   55.00;-999;   26.7;   15.5;   10.2;-999;   0.0;   0;    9.000;   0;eor
     1420;19620426;   5;   17.2;  12.1;   2.3; 1008.00;   60.00;-999;   23.3;   13.3;   11.4;-999;  17.3;   1;    6.200;   0;eor
     1420;19620427;   5;    9.8;   8.0;   6.7; 1007.60;   65.00;-999;   15.7;    8.0;    4.5;-999;   0.0;   0;    1.800;   0;eor
     1420;19620428;   5;    9.3;   6.3;   6.3; 1001.90;   54.00;-999;   12.7;    6.1;    4.3;-999;   0.0;   1;    8.300;   0;eor
     1420;19620429;   5;    7.2;   5.9;   3.0; 1000.30;   58.00;-999;   11.8;    2.1;   -0.6;-999;   0.1;   1;    8.200;   0;eor
     1420;19620430;   5;    5.6;   5.5;   4.3; 1001.60;   60.00;-999;   10.4;    3.2;    2.8;-999;   0.0;   1;    9.800;   0;eor
     1420;19620501;   5;    8.2;   5.2;   5.0; 1001.90;   50.00;-999;   12.0;   -0.9;   -4.1;-999;   0.0;   1;    7.900;   0;eor
     1420;19620502;   5;   10.1;   6.9;   6.7;  998.00;   57.00;-999;   14.2;    6.4;    5.5;-999;   0.0;   0;    4.500;   0;eor
     1420;19620503;   5;   10.8;   6.5;   3.0;  998.40;   51.00;-999;   15.9;    5.6;    3.6;-999;   0.0;   0;    7.800;   0;eor
     1420;19620504;   5;   10.1;   8.3;   7.0;  997.10;   68.00;-999;   13.3;    0.8;   -3.3;-999;   0.0;   1;    1.800;   0;eor
     1420;19620505;   5;   14.1;  10.0;   6.3;  998.70;   66.00;-999;   18.8;    7.7;    4.9;-999;   0.0;   1;    7.500;   0;eor
     1420;19620506;   5;   14.2;  14.3;   7.7; 1001.50;   88.00;-999;   15.7;    8.5;    5.9;-999;   2.1;   1;    0.000;   0;eor
     1420;19620507;   5;   19.7;  13.5;   7.0; 1002.20;   61.00;-999;   25.7;   12.3;   11.6;-999;   0.1;   1;    8.800;   0;eor
     1420;19620508;   5;   14.6;  14.9;   6.0; 1001.00;   87.00;-999;   19.4;   13.0;   12.3;-999;   4.5;   1;    3.300;   0;eor
     1420;19620509;   5;   13.9;  13.7;   7.0;  998.30;   86.00;-999;   18.0;    8.5;    5.8;-999;   6.6;   1;    0.200;   0;eor
     1420;19620510;   5;   10.5;   9.3;   4.0; 1003.50;   70.00;-999;   16.2;    7.7;    5.9;-999;   0.0;   1;    9.600;   0;eor
     1420;19620511;   5;   10.0;   9.9;   6.3;  999.60;   79.00;-999;   15.8;    5.4;    1.1;-999;  16.7;   1;    6.000;   0;eor
     1420;19620512;   5;   10.2;   9.3;   7.0; 1001.20;   75.00;-999;   14.6;    2.0;    0.1;-999;   1.8;   1;    3.600;   0;eor
     1420;19620513;   5;   11.2;   8.3;   3.7; 1001.60;   63.00;-999;   16.7;    2.5;   -0.3;-999;   0.0;   0;    8.000;   0;eor
     1420;19620514;   5;    7.8;   8.7;   7.7; 1003.50;   80.00;-999;   10.9;    5.2;    2.6;-999;   0.9;   1;    2.600;   0;eor
     1420;19620515;   5;    8.8;   8.8;   7.7; 1004.00;   77.00;-999;   10.8;    6.3;    5.7;-999;   1.0;   1;    0.000;   0;eor
     1420;19620516;   5;   11.2;   8.8;   5.7; 1004.60;   69.00;-999;   15.2;    2.4;   -1.4;-999;   0.9;   1;    7.500;   0;eor
     1420;19620517;   5;   10.7;   9.2;   6.7;  999.90;   70.00;-999;   14.3;    8.9;    9.0;-999;   0.1;   1;    0.600;   0;eor
     1420;19620518;   5;   12.0;  10.3;   4.7; 1002.80;   72.00;-999;   17.3;    6.2;    3.7;-999;   5.9;   1;   11.200;   0;eor
     1420;19620519;   5;   11.5;  10.1;   5.7;  995.80;   74.00;-999;   16.0;    7.3;    4.1;-999;   6.0;   1;    1.900;   0;eor
     1420;19620520;   5;   10.6;   8.1;   2.7; 1002.20;   63.00;-999;   15.0;    4.8;    0.0;-999;   0.0;   1;   11.100;   0;eor
     1420;19620521;   5;   12.0;   9.9;   7.3;  998.80;   71.00;-999;   17.6;    1.9;   -1.0;-999;   6.4;   1;    5.700;   0;eor
     1420;19620522;   5;   12.4;  10.1;   5.3; 1002.20;   70.00;-999;   16.4;    9.7;    8.2;-999;   0.7;   1;    5.200;   0;eor
     1420;19620523;   5;   13.2;   9.9;   7.3; 1004.00;   66.00;-999;   18.5;    9.8;    7.9;-999;   0.1;   1;    5.100;   0;eor
     1420;19620524;   5;    8.4;   9.5;   6.7; 1004.70;   85.00;-999;   15.4;    3.8;    0.2;-999;   1.9;   1;    5.900;   0;eor
     1420;19620525;   5;    9.7;   7.7;   4.3; 1002.80;   64.00;-999;   14.4;    4.4;    0.9;-999;   0.0;   0;    9.900;   0;eor
     1420;19620526;   5;    9.6;   8.8;   4.0;  999.80;   74.00;-999;   15.0;    3.2;    0.4;-999;   0.0;   1;    8.100;   0;eor
     1420;19620527;   5;   10.9;   9.9;   6.7; 1001.10;   75.00;-999;   14.1;    3.6;   -0.8;-999;   0.1;   1;    3.100;   0;eor
     1420;19620528;   5;   10.7;  11.1;   5.7; 1000.80;   85.00;-999;   16.5;    8.7;    7.4;-999;   2.4;   1;    4.800;   0;eor
     1420;19620529;   5;   10.2;  10.5;   6.3; 1004.60;   83.00;-999;   14.8;    4.6;    1.4;-999;   4.4;   1;    6.200;   0;eor
     1420;19620530;   5;   11.9;  10.4;   5.7; 1006.30;   76.00;-999;   16.5;    5.0;    2.5;-999;   0.0;   0;    9.400;   0;eor
     1420;19620531;   5;   11.2;   8.4;   5.3; 1003.00;   63.00;-999;   16.8;    3.4;    1.0;-999;   0.0;   0;    9.300;   0;eor
     1420;19620601;   5;    8.9;   6.8;   6.7; 1005.40;   59.00;-999;   11.7;    3.8;   -0.6;-999;   0.0;   0;    1.800;   0;eor
     1420;19620602;   5;   10.3;   7.2;   4.7; 1010.70;   58.00;-999;   14.9;    4.0;    1.4;-999;   0.0;   0;   12.700;   0;eor
     1420;19620603;   5;    9.2;   7.2;   2.7; 1015.50;   61.00;-999;   16.7;    0.2;   -3.6;-999;   0.0;   0;   11.200;   0;eor
     1420;19620604;   5;   11.9;   7.3;   2.7; 1016.40;   53.00;-999;   17.7;    0.7;   -2.6;-999;   0.0;   0;   13.800;   0;eor
     1420;19620605;   5;   13.2;   8.4;   2.7; 1017.60;   56.00;-999;   18.4;    4.8;   -0.9;-999;   0.0;   0;   10.600;   0;eor
     1420;19620606;   5;   14.1;   7.3;   6.3; 1019.90;   45.00;-999;   19.2;    6.4;   -0.3;-999;   0.0;   0;   10.500;   0;eor
     1420;19620607;   5;   15.3;   7.9;   5.3; 1018.40;   46.00;-999;   21.0;    7.3;    4.3;-999;   0.0;   1;   13.600;   0;eor
     1420;19620608;   5;   17.9;  10.7;   2.7; 1014.30;   53.00;-999;   24.0;    9.2;    4.6;-999;   0.0;   0;   14.200;   0;eor
     1420;19620609;   5;   19.5;  10.7;   0.7; 1006.70;   47.00;-999;   25.2;    8.3;    2.7;-999;   0.0;   0;   14.700;   0;eor
     1420;19620610;   5;   19.5;  11.2;   2.3; 1000.40;   51.00;-999;   25.2;    7.0;    2.9;-999;   0.0;   1;   13.600;   0;eor
     1420;19620611;   5;   12.3;  10.0;   7.7; 1002.30;   68.00;-999;   19.2;   11.4;   10.9;-999;   0.0;   1;    1.400;   0;eor
     1420;19620612;   5;   12.8;  10.7;   5.3; 1003.20;   72.00;-999;   18.3;    9.0;    6.9;-999;   0.0;   0;    1.800;   0;eor
     1420;19620613;   5;   19.1;  11.6;   3.7;  998.60;   55.00;-999;   25.8;    6.4;    0.4;-999;   0.0;   0;   13.800;   0;eor
     1420;19620614;   5;   22.2;  15.9;   3.0; 1000.80;   60.00;-999;   29.5;   12.5;    7.9;-999;   0.0;   1;   12.800;   0;eor
     1420;19620615;   5;   24.2;  16.4;   4.7; 1004.20;   54.00;-999;   29.9;   14.6;   10.7;-999;   2.2;   1;    7.600;   0;eor
     1420;19620616;   5;   20.2;  18.8;   5.7; 1007.50;   80.00;-999;   25.4;   16.9;   16.3;-999;   0.6;   1;    5.400;   0;eor
     1420;19620617;   5;   21.7;  16.3;   3.0; 1006.80;   63.00;-999;   27.1;   12.1;    8.2;-999;   0.0;   1;   12.100;   0;eor
     1420;19620618;   5;   20.7;  19.1;   6.7; 1002.30;   77.00;-999;   26.3;   16.5;   13.4;-999;   2.8;   1;    6.600;   0;eor
     1420;19620619;   5;   20.0;  16.4;   5.0;  999.60;   66.00;-999;   27.9;   13.0;    9.2;-999;   0.0;   1;   10.300;   0;eor
     1420;19620620;   5;   17.8;  12.9;   5.3; 1005.00;   63.00;-999;   23.0;   10.0;    4.6;-999;   0.0;   0;   10.900;   0;eor
     1420;19620621;   5;   19.5;  15.2;   5.0; 1008.20;   67.00;-999;   25.0;   14.9;   10.6;-999;   0.0;   1;    5.300;   0;eor
     1420;19620622;   5;   22.3;  16.8;   2.3; 1007.80;   64.00;-999;   28.5;   10.6;    7.0;-999;   0.0;   0;   14.900;   0;eor
     1420;19620623;   5;   22.4;  16.5;   4.7; 1007.60;   61.00;-999;   29.9;   10.8;    7.9;-999;   0.0;   0;   13.200;   0;eor
     1420;19620624;   5;   22.2;  15.1;   2.7; 1005.50;   57.00;-999;   29.6;   12.4;    8.9;-999;   0.0;   0;   13.300;   0;eor
     1420;19620625;   5;   15.4;   9.9;   2.3; 1010.40;   55.00;-999;   20.8;   11.9;    7.9;-999;   0.0;   0;   12.300;   0;eor
     1420;19620626;   5;   15.4;  10.5;   3.3; 1002.70;   59.00;-999;   23.9;    5.0;    1.6;-999;   0.0;   1;   12.100;   0;eor
     1420;19620627;   5;   12.1;   9.3;   5.0; 1006.30;   65.00;-999;   16.0;    6.9;    1.9;-999;   3.4;   1;    5.300;   0;eor
     1420;19620628;   5;   12.9;   9.7;   7.3; 1004.00;   66.00;-999;   16.8;    9.1;    8.4;-999;   0.0;   1;    2.800;   0;eor
     1420;19620629;   5;   12.4;   8.7;   5.3; 1005.80;   60.00;-999;   17.2;    8.9;    4.1;-999;   0.0;   0;    6.800;   0;eor
     1420;19620630;   5;   11.0;   9.1;   7.7; 1007.50;   70.00;-999;   12.5;    3.1;   -2.1;-999;   0.0;   0;    1.100;   0;eor
     1420;19620701;   5;   12.8;  11.9;   7.7; 1007.60;   82.00;-999;   14.6;    8.9;    7.7;-999;   0.7;   1;    0.000;   0;eor
     1420;19620702;   5;   14.7;  12.3;   7.7; 1005.50;   73.00;-999;   18.0;   12.1;   11.6;-999;   4.3;   1;    0.500;   0;eor
     1420;19620703;   5;   11.0;  10.4;   6.0;  996.30;   76.00;-999;   16.7;    9.1;   10.6;-999;   0.0;   1;    1.100;   0;eor
     1420;19620704;   5;   11.0;   9.5;   7.7;  993.20;   73.00;-999;   14.4;    6.7;    5.2;-999;   0.1;   1;    0.200;   0;eor
     1420;19620705;   5;   12.2;  10.3;   5.0;  996.60;   72.00;-999;   16.8;    8.9;    7.9;-999;   0.1;   1;    3.000;   0;eor
     1420;19620706;   5;   11.8;  10.7;   5.7; 1003.80;   76.00;-999;   16.9;    7.9;    4.0;-999;   0.2;   1;    1.600;   0;eor
     1420;19620707;   5;   12.5;  11.1;   5.3; 1006.80;   76.00;-999;   18.4;    6.4;    2.1;-999;   0.0;   0;    2.300;   0;eor
     1420;19620708;   5;   16.4;  11.1;   1.7; 1007.10;   62.00;-999;   23.8;    3.7;   -0.1;-999;   0.0;   0;   13.300;   0;eor
     1420;19620709;   5;   20.0;  12.9;   2.7; 1002.60;   58.00;-999;   27.7;    9.7;    6.4;-999;   0.8;   1;   13.500;   0;eor
     1420;19620710;   5;   23.5;  16.8;   6.7;  998.60;   60.00;-999;   31.3;   14.8;   10.5;-999;   6.2;   1;   10.300;   0;eor
     1420;19620711;   5;   18.4;  14.9;   3.3;  999.00;   70.00;-999;   25.0;   15.4;   13.4;-999;   0.1;   1;   11.900;   0;eor
     1420;19620712;   5;   15.6;  14.1;   5.0;  997.90;   76.00;-999;   22.1;   13.0;    8.8;-999;   1.5;   1;    7.600;   0;eor
     1420;19620713;   5;   17.3;  13.1;   7.7;  999.50;   68.00;-999;   20.4;   11.7;   10.4;-999;   0.0;   1;    2.700;   0;eor
     1420;19620714;   5;   17.9;  14.4;   7.3;  995.90;   71.00;-999;   22.4;   12.4;    7.3;-999;   1.5;   1;    4.400;   0;eor
     1420;19620715;   5;   16.3;  15.7;   7.0;  992.60;   84.00;-999;   22.0;   14.7;   13.7;-999;   4.5;   1;    2.400;   0;eor
     1420;19620716;   5;   16.8;  15.1;   7.0;  996.80;   79.00;-999;   21.8;   14.1;   13.3;-999;   0.0;   1;    2.700;   0;eor
     1420;19620717;   5;   16.6;  12.5;   4.0; 1003.60;   65.00;-999;   21.6;   12.4;    9.0;-999;   0.0;   0;    8.300;   0;eor
     1420;19620718;   5;   14.5;  13.1;   5.3; 1005.50;   78.00;-999;   19.2;    6.3;    2.9;-999;   0.0;   1;    6.900;   0;eor
     1420;19620719;   5;   17.5;  13.3;   5.7; 1005.00;   71.00;-999;   23.4;    5.7;    2.3;-999;   7.6;   1;    7.400;   0;eor
     1420;19620720;   5;   19.5;  18.1;   5.7; 1002.30;   80.00;-999;   25.1;   14.8;   14.5;-999;   0.1;   1;    3.400;   0;eor
     1420;19620721;   5;   19.6;  17.7;   6.0;  999.10;   76.00;-999;   25.7;   16.8;   13.0;-999;   0.8;   1;    3.300;   0;eor
     1420;19620722;   5;   18.2;  13.3;   5.0; 1004.60;   63.00;-999;   24.0;   14.5;   11.5;-999;   0.0;   0;   10.900;   0;eor
     1420;19620723;   5;   16.9;  11.5;   2.7; 1010.00;   60.00;-999;   23.5;    9.0;    4.4;-999;   0.0;   0;   13.300;   0;eor
